data,algorithm,split,source_row,y_true
C3,ExtraTreesRegressor,Train,51,36.1086
C3,ExtraTreesRegressor,Train,497,0.7317
C3,ExtraTreesRegressor,Train,425,4.3637
C3,ExtraTreesRegressor,Train,331,8.9
C3,ExtraTreesRegressor,Train,413,2.5006
C3,ExtraTreesRegressor,Train,109,15
C3,ExtraTreesRegressor,Train,42,187.2488
C3,ExtraTreesRegressor,Train,75,54.9536
C3,ExtraTreesRegressor,Train,432,0.1875
C3,ExtraTreesRegressor,Train,626,123.9819
C3,ExtraTreesRegressor,Train,480,0.1562
C3,ExtraTreesRegressor,Train,222,31.2926
C3,ExtraTreesRegressor,Train,442,0.0274
C3,ExtraTreesRegressor,Train,460,0.4651
C3,ExtraTreesRegressor,Train,21,106.0925
C3,ExtraTreesRegressor,Train,55,75.5317
C3,ExtraTreesRegressor,Train,291,250
C3,ExtraTreesRegressor,Train,217,110.3519
C3,ExtraTreesRegressor,Train,392,258.758
C3,ExtraTreesRegressor,Train,544,2.5785
C3,ExtraTreesRegressor,Train,203,128.8589
C3,ExtraTreesRegressor,Train,305,199
C3,ExtraTreesRegressor,Train,664,8.0733
C3,ExtraTreesRegressor,Train,558,14.9253
C3,ExtraTreesRegressor,Train,113,1
C3,ExtraTreesRegressor,Train,188,10.8544
C3,ExtraTreesRegressor,Train,220,10.8544
C3,ExtraTreesRegressor,Train,80,64.4519
C3,ExtraTreesRegressor,Train,383,50.8758
C3,ExtraTreesRegressor,Train,41,187.5173
C3,ExtraTreesRegressor,Train,654,2.3164
C3,ExtraTreesRegressor,Train,548,3.3721
C3,ExtraTreesRegressor,Train,484,0.4688
C3,ExtraTreesRegressor,Train,17,182.9271
C3,ExtraTreesRegressor,Train,123,1.9281
C3,ExtraTreesRegressor,Train,132,10.8016
C3,ExtraTreesRegressor,Train,341,1.9465
C3,ExtraTreesRegressor,Train,511,1.0309
C3,ExtraTreesRegressor,Train,482,0.2813
C3,ExtraTreesRegressor,Train,48,107.2474
C3,ExtraTreesRegressor,Train,349,8.6133
C3,ExtraTreesRegressor,Train,494,0.1951
C3,ExtraTreesRegressor,Train,304,199
C3,ExtraTreesRegressor,Train,525,1.3279
C3,ExtraTreesRegressor,Train,308,175
C3,ExtraTreesRegressor,Train,4,100.6216
C3,ExtraTreesRegressor,Train,437,0.625
C3,ExtraTreesRegressor,Train,531,0.7582
C3,ExtraTreesRegressor,Train,165,2.4016
C3,ExtraTreesRegressor,Train,474,2.6613
C3,ExtraTreesRegressor,Train,409,0.9991
C3,ExtraTreesRegressor,Train,627,126.6968
C3,ExtraTreesRegressor,Train,567,110.5493
C3,ExtraTreesRegressor,Train,280,29.322
C3,ExtraTreesRegressor,Train,82,59.9138
C3,ExtraTreesRegressor,Train,605,11.3206
C3,ExtraTreesRegressor,Train,350,9.2547
C3,ExtraTreesRegressor,Train,470,1.9355
C3,ExtraTreesRegressor,Train,446,1.68
C3,ExtraTreesRegressor,Train,541,0.3471
C3,ExtraTreesRegressor,Train,96,18.5037
C3,ExtraTreesRegressor,Train,444,1.392
C3,ExtraTreesRegressor,Train,154,21.2041
C3,ExtraTreesRegressor,Train,582,194.643
C3,ExtraTreesRegressor,Train,140,5.2675
C3,ExtraTreesRegressor,Train,125,8.0539
C3,ExtraTreesRegressor,Train,60,32.1593
C3,ExtraTreesRegressor,Train,52,44.2483
C3,ExtraTreesRegressor,Train,560,18.6576
C3,ExtraTreesRegressor,Train,225,116.4338
C3,ExtraTreesRegressor,Train,287,15
C3,ExtraTreesRegressor,Train,403,239.2408
C3,ExtraTreesRegressor,Train,158,85.5833
C3,ExtraTreesRegressor,Train,389,58.658
C3,ExtraTreesRegressor,Train,250,35
C3,ExtraTreesRegressor,Train,361,7.7554
C3,ExtraTreesRegressor,Train,234,0
C3,ExtraTreesRegressor,Train,457,0.124
C3,ExtraTreesRegressor,Train,66,60.1467
C3,ExtraTreesRegressor,Train,523,1.2087
C3,ExtraTreesRegressor,Train,639,3.6199
C3,ExtraTreesRegressor,Train,390,239.6104
C3,ExtraTreesRegressor,Train,369,11.7391
C3,ExtraTreesRegressor,Train,360,9.5371
C3,ExtraTreesRegressor,Train,215,63.7857
C3,ExtraTreesRegressor,Train,98,11.6115
C3,ExtraTreesRegressor,Train,207,58.5204
C3,ExtraTreesRegressor,Train,464,0.6822
C3,ExtraTreesRegressor,Train,208,64.3514
C3,ExtraTreesRegressor,Train,538,0.0122
C3,ExtraTreesRegressor,Train,276,21.2415
C3,ExtraTreesRegressor,Train,264,28
C3,ExtraTreesRegressor,Train,214,31.2926
C3,ExtraTreesRegressor,Train,169,5.6234
C3,ExtraTreesRegressor,Train,668,11.9228
C3,ExtraTreesRegressor,Train,284,16.1
C3,ExtraTreesRegressor,Train,168,3.4065
C3,ExtraTreesRegressor,Train,293,249
C3,ExtraTreesRegressor,Train,448,2.4127
C3,ExtraTreesRegressor,Train,599,9.4379
C3,ExtraTreesRegressor,Train,232,0
C3,ExtraTreesRegressor,Train,559,18.6567
C3,ExtraTreesRegressor,Train,593,4.2261
C3,ExtraTreesRegressor,Train,373,153.8961
C3,ExtraTreesRegressor,Train,411,1.8375
C3,ExtraTreesRegressor,Train,667,11.2467
C3,ExtraTreesRegressor,Train,64,62.9539
C3,ExtraTreesRegressor,Train,126,8.924
C3,ExtraTreesRegressor,Train,170,6.1214
C3,ExtraTreesRegressor,Train,156,57.1515
C3,ExtraTreesRegressor,Train,32,130
C3,ExtraTreesRegressor,Train,554,23.5187
C3,ExtraTreesRegressor,Train,310,160
C3,ExtraTreesRegressor,Train,555,24.7525
C3,ExtraTreesRegressor,Train,566,97.2533
C3,ExtraTreesRegressor,Train,9,198.1857
C3,ExtraTreesRegressor,Train,648,11.7647
C3,ExtraTreesRegressor,Train,610,190.2757
C3,ExtraTreesRegressor,Train,139,4.6607
C3,ExtraTreesRegressor,Train,306,199
C3,ExtraTreesRegressor,Train,428,4.562
C3,ExtraTreesRegressor,Train,551,21.0396
C3,ExtraTreesRegressor,Train,53,66.997
C3,ExtraTreesRegressor,Train,393,231.8182
C3,ExtraTreesRegressor,Train,338,0.1872
C3,ExtraTreesRegressor,Train,595,4.6602
C3,ExtraTreesRegressor,Train,381,203.2466
C3,ExtraTreesRegressor,Train,607,188.4733
C3,ExtraTreesRegressor,Train,71,12
C3,ExtraTreesRegressor,Train,320,9.6
C3,ExtraTreesRegressor,Train,313,110
C3,ExtraTreesRegressor,Train,451,2.784
C3,ExtraTreesRegressor,Train,530,0.5275
C3,ExtraTreesRegressor,Train,162,1.7279
C3,ExtraTreesRegressor,Train,144,7.4757
C3,ExtraTreesRegressor,Train,65,64.5069
C3,ExtraTreesRegressor,Train,513,1.0911
C3,ExtraTreesRegressor,Train,590,3.9695
C3,ExtraTreesRegressor,Train,167,3.4122
C3,ExtraTreesRegressor,Train,153,8.2082
C3,ExtraTreesRegressor,Train,67,58.7044
C3,ExtraTreesRegressor,Train,10,189.6709
C3,ExtraTreesRegressor,Train,576,194.3514
C3,ExtraTreesRegressor,Train,422,2.4793
C3,ExtraTreesRegressor,Train,309,170
C3,ExtraTreesRegressor,Train,348,8.0216
C3,ExtraTreesRegressor,Train,563,19.9014
C3,ExtraTreesRegressor,Train,653,178.2805
C3,ExtraTreesRegressor,Train,585,204.3982
C3,ExtraTreesRegressor,Train,471,2.3226
C3,ExtraTreesRegressor,Train,180,52.7921
C3,ExtraTreesRegressor,Train,611,190.3014
C3,ExtraTreesRegressor,Train,103,15.0427
C3,ExtraTreesRegressor,Train,472,2.5161
C3,ExtraTreesRegressor,Train,467,0.4355
C3,ExtraTreesRegressor,Train,54,69.8308
C3,ExtraTreesRegressor,Train,506,0.4892
C3,ExtraTreesRegressor,Train,175,9.6674
C3,ExtraTreesRegressor,Train,469,1.6452
C3,ExtraTreesRegressor,Train,594,4.5061
C3,ExtraTreesRegressor,Train,606,182.4439
C3,ExtraTreesRegressor,Train,136,2.4124
C3,ExtraTreesRegressor,Train,500,0.8782
C3,ExtraTreesRegressor,Train,528,-0.0329
C3,ExtraTreesRegressor,Train,356,10.9285
C3,ExtraTreesRegressor,Train,101,8.3687
C3,ExtraTreesRegressor,Train,176,3.9349
C3,ExtraTreesRegressor,Train,407,0.1875
C3,ExtraTreesRegressor,Train,508,0.7214
C3,ExtraTreesRegressor,Train,277,25.3552
C3,ExtraTreesRegressor,Train,439,0.8125
C3,ExtraTreesRegressor,Train,316,9.8
C3,ExtraTreesRegressor,Train,486,0.5937
C3,ExtraTreesRegressor,Train,110,10
C3,ExtraTreesRegressor,Train,44,55.2411
C3,ExtraTreesRegressor,Train,452,2.832
C3,ExtraTreesRegressor,Train,241,18
C3,ExtraTreesRegressor,Train,195,98.0734
C3,ExtraTreesRegressor,Train,182,40.2656
C3,ExtraTreesRegressor,Train,351,9.76
C3,ExtraTreesRegressor,Train,385,266.4502
C3,ExtraTreesRegressor,Train,296,210
C3,ExtraTreesRegressor,Train,478,0.0625
C3,ExtraTreesRegressor,Train,399,206.4592
C3,ExtraTreesRegressor,Train,155,42.7149
C3,ExtraTreesRegressor,Train,299,160
C3,ExtraTreesRegressor,Train,56,71.4614
C3,ExtraTreesRegressor,Train,11,55.825
C3,ExtraTreesRegressor,Train,178,32.7076
C3,ExtraTreesRegressor,Train,603,10.7927
C3,ExtraTreesRegressor,Train,663,3.9662
C3,ExtraTreesRegressor,Train,5,178.1616
C3,ExtraTreesRegressor,Train,263,36
C3,ExtraTreesRegressor,Train,300,115
C3,ExtraTreesRegressor,Train,669,4.6774
C3,ExtraTreesRegressor,Train,315,0
C3,ExtraTreesRegressor,Train,518,0.541
C3,ExtraTreesRegressor,Train,216,75.6454
C3,ExtraTreesRegressor,Train,22,169.1834
C3,ExtraTreesRegressor,Train,397,178.0901
C3,ExtraTreesRegressor,Train,609,190.1513
C3,ExtraTreesRegressor,Train,121,14.8143
C3,ExtraTreesRegressor,Train,628,128.5068
C3,ExtraTreesRegressor,Train,177,15.8993
C3,ExtraTreesRegressor,Train,61,45.1337
C3,ExtraTreesRegressor,Train,501,0.8787
C3,ExtraTreesRegressor,Train,243,17
C3,ExtraTreesRegressor,Train,260,55
C3,ExtraTreesRegressor,Train,504,0.3351
C3,ExtraTreesRegressor,Train,649,145.2489
C3,ExtraTreesRegressor,Train,127,9.7231
C3,ExtraTreesRegressor,Train,510,0.9325
C3,ExtraTreesRegressor,Train,69,90
C3,ExtraTreesRegressor,Train,303,200
C3,ExtraTreesRegressor,Train,285,16.1
C3,ExtraTreesRegressor,Train,194,88.3651
C3,ExtraTreesRegressor,Train,415,2.6875
C3,ExtraTreesRegressor,Train,253,26
C3,ExtraTreesRegressor,Train,507,0.6363
C3,ExtraTreesRegressor,Train,197,16.661
C3,ExtraTreesRegressor,Train,84,12.411
C3,ExtraTreesRegressor,Train,495,0.439
C3,ExtraTreesRegressor,Train,540,0.2479
C3,ExtraTreesRegressor,Train,337,0.1123
C3,ExtraTreesRegressor,Train,406,0.0568
C3,ExtraTreesRegressor,Train,161,95.3006
C3,ExtraTreesRegressor,Train,6,196.9007
C3,ExtraTreesRegressor,Train,624,113.5747
C3,ExtraTreesRegressor,Train,382,176.4069
C3,ExtraTreesRegressor,Train,569,117.0022
C3,ExtraTreesRegressor,Train,172,8.9135
C3,ExtraTreesRegressor,Train,660,19.09
C3,ExtraTreesRegressor,Train,666,11.2
C3,ExtraTreesRegressor,Train,488,0.6875
C3,ExtraTreesRegressor,Train,191,50.0692
C3,ExtraTreesRegressor,Train,379,256.0606
C3,ExtraTreesRegressor,Train,545,2.9256
C3,ExtraTreesRegressor,Train,218,140.1645
C3,ExtraTreesRegressor,Train,416,2.75
C3,ExtraTreesRegressor,Train,288,14.5
C3,ExtraTreesRegressor,Train,187,67.1065
C3,ExtraTreesRegressor,Train,163,2.005
C3,ExtraTreesRegressor,Train,543,2.033
C3,ExtraTreesRegressor,Train,124,4.7621
C3,ExtraTreesRegressor,Train,463,0.6518
C3,ExtraTreesRegressor,Train,157,70.5282
C3,ExtraTreesRegressor,Train,236,0
C3,ExtraTreesRegressor,Train,129,11.7748
C3,ExtraTreesRegressor,Train,134,4.7968
C3,ExtraTreesRegressor,Train,570,120.2191
C3,ExtraTreesRegressor,Train,616,32.1267
C3,ExtraTreesRegressor,Train,634,177.3756
C3,ExtraTreesRegressor,Train,13,164.5415
C3,ExtraTreesRegressor,Train,245,15.5
C3,ExtraTreesRegressor,Train,347,12.5401
C3,ExtraTreesRegressor,Train,7,203.5289
C3,ExtraTreesRegressor,Train,332,8.8
C3,ExtraTreesRegressor,Train,196,10.8544
C3,ExtraTreesRegressor,Train,330,9
C3,ExtraTreesRegressor,Train,365,3.4934
C3,ExtraTreesRegressor,Train,433,0.25
C3,ExtraTreesRegressor,Train,489,0.7188
C3,ExtraTreesRegressor,Train,363,5.2402
C3,ExtraTreesRegressor,Train,70,30
C3,ExtraTreesRegressor,Train,499,0.878
C3,ExtraTreesRegressor,Train,36,171.4973
C3,ExtraTreesRegressor,Train,211,143.58
C3,ExtraTreesRegressor,Train,118,11.7251
C3,ExtraTreesRegressor,Train,619,2.2624
C3,ExtraTreesRegressor,Train,179,47.5037
C3,ExtraTreesRegressor,Train,573,120.9294
C3,ExtraTreesRegressor,Train,86,12.286
C3,ExtraTreesRegressor,Train,661,12.93
C3,ExtraTreesRegressor,Train,79,62.9884
C3,ExtraTreesRegressor,Train,143,7.4165
C3,ExtraTreesRegressor,Train,524,1.2789
C3,ExtraTreesRegressor,Train,380,249.1342
C3,ExtraTreesRegressor,Train,423,3.4215
C3,ExtraTreesRegressor,Train,357,13.1703
C3,ExtraTreesRegressor,Train,184,3.8774
C3,ExtraTreesRegressor,Train,352,10.1342
C3,ExtraTreesRegressor,Train,492,-0.0488
C3,ExtraTreesRegressor,Train,152,8.0988
C3,ExtraTreesRegressor,Train,73,2
C3,ExtraTreesRegressor,Train,289,14.2
C3,ExtraTreesRegressor,Train,16,187.171
C3,ExtraTreesRegressor,Train,273,16.5508
C3,ExtraTreesRegressor,Train,542,1.0405
C3,ExtraTreesRegressor,Train,487,0.6573
C3,ExtraTreesRegressor,Train,629,162.4434
C3,ExtraTreesRegressor,Train,261,48
C3,ExtraTreesRegressor,Train,122,14.0871
C3,ExtraTreesRegressor,Train,335,0.1123
C3,ExtraTreesRegressor,Train,417,2.7813
C3,ExtraTreesRegressor,Train,578,199.8271
C3,ExtraTreesRegressor,Train,587,207.3981
C3,ExtraTreesRegressor,Train,414,2.5938
C3,ExtraTreesRegressor,Train,251,34
C3,ExtraTreesRegressor,Train,662,9.42
C3,ExtraTreesRegressor,Train,235,0
C3,ExtraTreesRegressor,Train,374,151.0303
C3,ExtraTreesRegressor,Train,326,8.6
C3,ExtraTreesRegressor,Train,281,30.1344
C3,ExtraTreesRegressor,Train,620,4.0724
C3,ExtraTreesRegressor,Train,90,20.1088
C3,ExtraTreesRegressor,Train,419,0.2975
C3,ExtraTreesRegressor,Train,453,2.7841
C3,ExtraTreesRegressor,Train,592,3.7292
C3,ExtraTreesRegressor,Train,479,0.0833
C3,ExtraTreesRegressor,Train,562,19.9007
C3,ExtraTreesRegressor,Train,618,33.9367
C3,ExtraTreesRegressor,Train,133,7.7838
C3,ExtraTreesRegressor,Train,483,0.4379
C3,ExtraTreesRegressor,Train,391,261.2554
C3,ExtraTreesRegressor,Train,18,180.7351
C3,ExtraTreesRegressor,Train,396,160.5788
C3,ExtraTreesRegressor,Train,355,10.9333
C3,ExtraTreesRegressor,Train,636,202.2624
C3,ExtraTreesRegressor,Train,547,3.3719
C3,ExtraTreesRegressor,Train,204,10.8544
C3,ExtraTreesRegressor,Train,468,1.1613
C3,ExtraTreesRegressor,Train,561,19.9005
C3,ExtraTreesRegressor,Train,183,56.7066
C3,ExtraTreesRegressor,Train,159,90.713
C3,ExtraTreesRegressor,Train,117,13.7027
C3,ExtraTreesRegressor,Train,394,179.8701
C3,ExtraTreesRegressor,Train,527,-0.1319
C3,ExtraTreesRegressor,Train,371,7.3913
C3,ExtraTreesRegressor,Train,333,8.2
C3,ExtraTreesRegressor,Train,45,77.8966
C3,ExtraTreesRegressor,Train,327,8.9
C3,ExtraTreesRegressor,Train,536,1.1869
C3,ExtraTreesRegressor,Train,671,5.4793
C3,ExtraTreesRegressor,Train,623,4.9773
C3,ExtraTreesRegressor,Train,221,16.661
C3,ExtraTreesRegressor,Train,512,1.0682
C3,ExtraTreesRegressor,Train,206,31.2926
C3,ExtraTreesRegressor,Train,612,190.7779
C3,ExtraTreesRegressor,Train,466,0.2074
C3,ExtraTreesRegressor,Train,346,11.1176
C3,ExtraTreesRegressor,Train,233,0
C3,ExtraTreesRegressor,Train,532,0.9231
C3,ExtraTreesRegressor,Train,370,10.8696
C3,ExtraTreesRegressor,Train,475,2.6613
C3,ExtraTreesRegressor,Train,87,17.4132
C3,ExtraTreesRegressor,Train,534,1.088
C3,ExtraTreesRegressor,Train,302,0
C3,ExtraTreesRegressor,Train,665,9.5675
C3,ExtraTreesRegressor,Train,314,80
C3,ExtraTreesRegressor,Train,219,144.8177
C3,ExtraTreesRegressor,Train,537,1.1935
C3,ExtraTreesRegressor,Train,142,6.9943
C3,ExtraTreesRegressor,Train,388,191.9913
C3,ExtraTreesRegressor,Train,465,0.6823
C3,ExtraTreesRegressor,Train,588,208.3905
C3,ExtraTreesRegressor,Train,108,16.7484
C3,ExtraTreesRegressor,Train,40,187.7603
C3,ExtraTreesRegressor,Train,14,175.7096
C3,ExtraTreesRegressor,Train,322,9.6
C3,ExtraTreesRegressor,Train,438,0.7813
C3,ExtraTreesRegressor,Train,622,4.5249
C3,ExtraTreesRegressor,Train,440,0.8125
C3,ExtraTreesRegressor,Train,384,246.5368
C3,ExtraTreesRegressor,Train,185,19.2773
C3,ExtraTreesRegressor,Train,192,60.0842
C3,ExtraTreesRegressor,Train,105,13.9905
C3,ExtraTreesRegressor,Train,223,60.2934
C3,ExtraTreesRegressor,Train,581,202.7626
C3,ExtraTreesRegressor,Train,30,178
C3,ExtraTreesRegressor,Train,262,43
C3,ExtraTreesRegressor,Train,116,12.2315
C3,ExtraTreesRegressor,Train,550,18.5644
C3,ExtraTreesRegressor,Train,401,222.5413
C3,ExtraTreesRegressor,Train,34,143.7129
C3,ExtraTreesRegressor,Train,269,14.1204
C3,ExtraTreesRegressor,Train,257,62
C3,ExtraTreesRegressor,Train,408,0.525
C3,ExtraTreesRegressor,Train,43,35.8031
C3,ExtraTreesRegressor,Train,517,0.4426
C3,ExtraTreesRegressor,Train,247,11
C3,ExtraTreesRegressor,Train,529,0.3956
C3,ExtraTreesRegressor,Train,97,12.9034
C3,ExtraTreesRegressor,Train,655,5.0188
C3,ExtraTreesRegressor,Train,584,203.5592
C3,ExtraTreesRegressor,Train,462,0.6512
C3,ExtraTreesRegressor,Train,637,206.7873
C3,ExtraTreesRegressor,Train,557,24.7571
C3,ExtraTreesRegressor,Train,443,1.008
C3,ExtraTreesRegressor,Train,640,5.4298
C3,ExtraTreesRegressor,Train,301,99
C3,ExtraTreesRegressor,Train,398,189.0305
C3,ExtraTreesRegressor,Train,377,31.8134
C3,ExtraTreesRegressor,Train,297,205
C3,ExtraTreesRegressor,Train,230,0
C3,ExtraTreesRegressor,Train,201,88.117
C3,ExtraTreesRegressor,Train,454,-0.0311
C3,ExtraTreesRegressor,Train,589,209.3641
C3,ExtraTreesRegressor,Train,378,235.2814
C3,ExtraTreesRegressor,Train,186,46.1627
C3,ExtraTreesRegressor,Train,456,0.0318
C3,ExtraTreesRegressor,Train,254,22
C3,ExtraTreesRegressor,Train,498,0.7805
C3,ExtraTreesRegressor,Train,614,28.5068
C3,ExtraTreesRegressor,Train,564,19.9019
C3,ExtraTreesRegressor,Train,386,265.5844
C3,ExtraTreesRegressor,Train,459,0.3721
C3,ExtraTreesRegressor,Train,295,225
C3,ExtraTreesRegressor,Train,450,2.74
C3,ExtraTreesRegressor,Train,339,0.1497
C3,ExtraTreesRegressor,Train,23,185.6084
C3,ExtraTreesRegressor,Train,345,10.3316
C3,ExtraTreesRegressor,Train,342,3.5187
C3,ExtraTreesRegressor,Train,102,14.3145
C3,ExtraTreesRegressor,Train,658,13.7265
C3,ExtraTreesRegressor,Train,266,9.2885
C3,ExtraTreesRegressor,Train,202,105.5386
C3,ExtraTreesRegressor,Train,33,75
C3,ExtraTreesRegressor,Train,672,7.9032
C3,ExtraTreesRegressor,Train,577,199.826
C3,ExtraTreesRegressor,Train,112,2
C3,ExtraTreesRegressor,Train,94,12.6758
C3,ExtraTreesRegressor,Train,47,100.5808
C3,ExtraTreesRegressor,Train,26,184.3807
C3,ExtraTreesRegressor,Train,552,21.0401
C3,ExtraTreesRegressor,Train,317,9.7
C3,ExtraTreesRegressor,Train,128,10.5788
C3,ExtraTreesRegressor,Train,198,31.2926
C3,ExtraTreesRegressor,Train,354,10.8798
C3,ExtraTreesRegressor,Train,37,175.4161
C3,ExtraTreesRegressor,Train,193,82.2821
C3,ExtraTreesRegressor,Train,88,17.5699
C3,ExtraTreesRegressor,Train,275,15.5572
C3,ExtraTreesRegressor,Train,111,5
C3,ExtraTreesRegressor,Train,268,12.5684
C3,ExtraTreesRegressor,Train,267,11.5498
C3,ExtraTreesRegressor,Train,20,37.4042
C3,ExtraTreesRegressor,Train,312,148
C3,ExtraTreesRegressor,Train,3,45.9523
C3,ExtraTreesRegressor,Train,402,229.0834
C3,ExtraTreesRegressor,Train,344,8.8717
C3,ExtraTreesRegressor,Train,644,6.7873
C3,ExtraTreesRegressor,Train,120,12.3402
C3,ExtraTreesRegressor,Train,359,11.4585
C3,ExtraTreesRegressor,Train,364,4.7511
C3,ExtraTreesRegressor,Train,83,4.2137
C3,ExtraTreesRegressor,Train,519,0.7869
C3,ExtraTreesRegressor,Train,231,0
C3,ExtraTreesRegressor,Train,141,6.4234
C3,ExtraTreesRegressor,Train,410,1.375
C3,ExtraTreesRegressor,Train,279,28.4955
C3,ExtraTreesRegressor,Train,228,0
C3,ExtraTreesRegressor,Train,224,79.7532
C3,ExtraTreesRegressor,Train,95,19.3671
C3,ExtraTreesRegressor,Train,248,35
C3,ExtraTreesRegressor,Train,31,145
C3,ExtraTreesRegressor,Train,81,56.3548
C3,ExtraTreesRegressor,Train,568,114.8951
C3,ExtraTreesRegressor,Train,553,23.5149
C3,ExtraTreesRegressor,Train,449,2.736
C3,ExtraTreesRegressor,Train,387,240.4761
C3,ExtraTreesRegressor,Train,174,9.5591
C3,ExtraTreesRegressor,Train,630,175.1131
C3,ExtraTreesRegressor,Train,240,18
C3,ExtraTreesRegressor,Train,358,13.9039
C3,ExtraTreesRegressor,Train,19,182.1148
C3,ExtraTreesRegressor,Train,645,8.5973
C3,ExtraTreesRegressor,Train,189,16.661
C3,ExtraTreesRegressor,Train,643,8.5973
C3,ExtraTreesRegressor,Train,63,73.8302
C3,ExtraTreesRegressor,Train,205,16.661
C3,ExtraTreesRegressor,Train,325,8.8
C3,ExtraTreesRegressor,Train,329,9.2
C3,ExtraTreesRegressor,Train,368,15.2174
C3,ExtraTreesRegressor,Train,321,9.6
C3,ExtraTreesRegressor,Train,565,19.9022
C3,ExtraTreesRegressor,Train,77,62.9884
C3,ExtraTreesRegressor,Train,674,4.8387
C3,ExtraTreesRegressor,Train,190,31.2926
C3,ExtraTreesRegressor,Train,546,3.124
C3,ExtraTreesRegressor,Train,580,201.6556
C3,ExtraTreesRegressor,Train,328,9
C3,ExtraTreesRegressor,Train,343,6.4011
C3,ExtraTreesRegressor,Train,324,8
C3,ExtraTreesRegressor,Train,35,163.7025
C3,ExtraTreesRegressor,Train,657,12.7399
C3,ExtraTreesRegressor,Train,400,213.0824
C3,ExtraTreesRegressor,Train,298,198
C3,ExtraTreesRegressor,Train,509,0.8453
C3,ExtraTreesRegressor,Train,426,4.4132
C3,ExtraTreesRegressor,Train,119,13.7934
C3,ExtraTreesRegressor,Train,642,7.6923
C3,ExtraTreesRegressor,Train,74,53.0534
C3,ExtraTreesRegressor,Train,602,10.7843
C3,ExtraTreesRegressor,Train,574,177.8478
C3,ExtraTreesRegressor,Train,106,15.3742
C3,ExtraTreesRegressor,Test,458,0.186
C3,ExtraTreesRegressor,Test,641,7.2398
C3,ExtraTreesRegressor,Test,318,9.6
C3,ExtraTreesRegressor,Test,436,0.5022
C3,ExtraTreesRegressor,Test,283,16.2
C3,ExtraTreesRegressor,Test,24,190.4266
C3,ExtraTreesRegressor,Test,473,2.613
C3,ExtraTreesRegressor,Test,29,189
C3,ExtraTreesRegressor,Test,282,16.3
C3,ExtraTreesRegressor,Test,362,6.4279
C3,ExtraTreesRegressor,Test,104,11.6415
C3,ExtraTreesRegressor,Test,617,33.0317
C3,ExtraTreesRegressor,Test,229,0
C3,ExtraTreesRegressor,Test,404,250.7447
C3,ExtraTreesRegressor,Test,209,111.1716
C3,ExtraTreesRegressor,Test,613,190.898
C3,ExtraTreesRegressor,Test,621,4.5249
C3,ExtraTreesRegressor,Test,604,10.9963
C3,ExtraTreesRegressor,Test,659,15.0992
C3,ExtraTreesRegressor,Test,600,9.8831
C3,ExtraTreesRegressor,Test,670,5.4838
C3,ExtraTreesRegressor,Test,526,-0.2037
C3,ExtraTreesRegressor,Test,115,13.052
C3,ExtraTreesRegressor,Test,635,192.7602
C3,ExtraTreesRegressor,Test,434,0.2912
C3,ExtraTreesRegressor,Test,59,68.9452
C3,ExtraTreesRegressor,Test,503,0.2767
C3,ExtraTreesRegressor,Test,631,185.9728
C3,ExtraTreesRegressor,Test,270,15.1055
C3,ExtraTreesRegressor,Test,259,58
C3,ExtraTreesRegressor,Test,625,120.8145
C3,ExtraTreesRegressor,Test,367,16.087
C3,ExtraTreesRegressor,Test,336,0.1123
C3,ExtraTreesRegressor,Test,226,145.1216
C3,ExtraTreesRegressor,Test,477,2.7581
C3,ExtraTreesRegressor,Test,181,18.4769
C3,ExtraTreesRegressor,Test,427,4.5124
C3,ExtraTreesRegressor,Test,294,249
C3,ExtraTreesRegressor,Test,8,206.3056
C3,ExtraTreesRegressor,Test,238,0
C3,ExtraTreesRegressor,Test,533,1.0549
C3,ExtraTreesRegressor,Test,586,206.4247
C3,ExtraTreesRegressor,Test,160,89.7899
C3,ExtraTreesRegressor,Test,505,0.4294
C3,ExtraTreesRegressor,Test,272,16.0074
C3,ExtraTreesRegressor,Test,12,106.0565
C3,ExtraTreesRegressor,Test,598,9.1233
C3,ExtraTreesRegressor,Test,138,4.1633
C3,ExtraTreesRegressor,Test,652,175.5656
C3,ExtraTreesRegressor,Test,485,0.5314
C3,ExtraTreesRegressor,Test,646,9.9547
C3,ExtraTreesRegressor,Test,583,202.3422
C3,ExtraTreesRegressor,Test,200,64.3502
C3,ExtraTreesRegressor,Test,237,0
C3,ExtraTreesRegressor,Test,591,4.8793
C3,ExtraTreesRegressor,Test,265,12
C3,ExtraTreesRegressor,Test,76,59.3029
C3,ExtraTreesRegressor,Test,57,69.7061
C3,ExtraTreesRegressor,Test,307,180
C3,ExtraTreesRegressor,Test,46,99.3482
C3,ExtraTreesRegressor,Test,447,2.16
C3,ExtraTreesRegressor,Test,481,0.2188
C3,ExtraTreesRegressor,Test,597,5.0142
C3,ExtraTreesRegressor,Test,520,0.7869
C3,ExtraTreesRegressor,Test,148,7.5219
C3,ExtraTreesRegressor,Test,412,2.25
C3,ExtraTreesRegressor,Test,246,14
C3,ExtraTreesRegressor,Test,255,18
C3,ExtraTreesRegressor,Test,575,192.2679
C3,ExtraTreesRegressor,Test,114,11.8012
C3,ExtraTreesRegressor,Test,441,0.9063
C3,ExtraTreesRegressor,Test,405,259.154
C3,ExtraTreesRegressor,Test,278,27.2644
C3,ExtraTreesRegressor,Test,430,0.125
C3,ExtraTreesRegressor,Test,490,-0.453
