data,algorithm,split,source_row,y_pred
feature selected,PyTorch_TabularMLP,Train,495,1.2475738525390625
feature selected,PyTorch_TabularMLP,Train,540,0.984100342
feature selected,PyTorch_TabularMLP,Train,337,1.6209068298339844
feature selected,PyTorch_TabularMLP,Train,406,1.3008155822753906
feature selected,PyTorch_TabularMLP,Train,161,98.16578674316406
feature selected,PyTorch_TabularMLP,Train,6,183.75997924804688
feature selected,PyTorch_TabularMLP,Train,624,113.85782623291016
feature selected,PyTorch_TabularMLP,Train,382,180.20492553710938
feature selected,PyTorch_TabularMLP,Train,569,117.68135070800781
feature selected,PyTorch_TabularMLP,Train,172,9.992305755615234
feature selected,PyTorch_TabularMLP,Train,660,17.90856934
feature selected,PyTorch_TabularMLP,Train,666,11.763134002685547
feature selected,PyTorch_TabularMLP,Train,488,1.3453025817871094
feature selected,PyTorch_TabularMLP,Train,191,61.36802673339844
feature selected,PyTorch_TabularMLP,Train,379,254.88778686523438
feature selected,PyTorch_TabularMLP,Train,545,2.1173248291015625
feature selected,PyTorch_TabularMLP,Train,218,123.00267791748047
feature selected,PyTorch_TabularMLP,Train,416,2.648773193359375
feature selected,PyTorch_TabularMLP,Train,288,15.67422103881836
feature selected,PyTorch_TabularMLP,Train,187,58.73479080200195
feature selected,PyTorch_TabularMLP,Train,163,2.9028396606445312
feature selected,PyTorch_TabularMLP,Train,543,1.818725586
feature selected,PyTorch_TabularMLP,Train,124,6.749568939208984
feature selected,PyTorch_TabularMLP,Train,463,1.851867676
feature selected,PyTorch_TabularMLP,Train,157,71.33386993408203
feature selected,PyTorch_TabularMLP,Train,236,0.9052238464355469
feature selected,PyTorch_TabularMLP,Train,129,11.225288391113281
feature selected,PyTorch_TabularMLP,Train,134,4.92980957
feature selected,PyTorch_TabularMLP,Train,570,119.33280944824219
feature selected,PyTorch_TabularMLP,Train,616,32.182830810546875
feature selected,PyTorch_TabularMLP,Train,634,180.50131225585938
feature selected,PyTorch_TabularMLP,Train,13,175.54449462890625
feature selected,PyTorch_TabularMLP,Train,245,16.43494415283203
feature selected,PyTorch_TabularMLP,Train,347,11.936805725097656
feature selected,PyTorch_TabularMLP,Train,7,188.564209
feature selected,PyTorch_TabularMLP,Train,332,8.782257080078125
feature selected,PyTorch_TabularMLP,Train,196,8.734931945800781
feature selected,PyTorch_TabularMLP,Train,330,8.783214569091797
feature selected,PyTorch_TabularMLP,Train,365,4.847347259521484
feature selected,PyTorch_TabularMLP,Train,433,1.409332275390625
feature selected,PyTorch_TabularMLP,Train,489,1.7089004516601562
feature selected,PyTorch_TabularMLP,Train,363,4.784568786621094
feature selected,PyTorch_TabularMLP,Train,70,25.509153366088867
feature selected,PyTorch_TabularMLP,Train,499,1.4646644592285156
