data,algorithm,split,source_row,y_pred
C1,RandomForestRegressor,Test,294,227.3083333
C1,RandomForestRegressor,Test,8,194.4963612
C1,RandomForestRegressor,Test,238,0.028945067
C1,RandomForestRegressor,Test,533,1.026113667
C1,RandomForestRegressor,Test,586,202.0260608
C1,RandomForestRegressor,Test,160,89.50532283
C1,RandomForestRegressor,Test,505,0.378827
C1,RandomForestRegressor,Test,272,15.37626117
C1,RandomForestRegressor,Test,12,64.3087725
C1,RandomForestRegressor,Test,598,18.49680633
C1,RandomForestRegressor,Test,138,5.024094333
C1,RandomForestRegressor,Test,652,170.6775535
C1,RandomForestRegressor,Test,485,0.592888667
C1,RandomForestRegressor,Test,646,28.53871867
C1,RandomForestRegressor,Test,583,191.8349653
C1,RandomForestRegressor,Test,200,55.01146906
C1,RandomForestRegressor,Test,237,0.028945067
C1,RandomForestRegressor,Test,591,8.647618667
C1,RandomForestRegressor,Test,265,28.928202
C1,RandomForestRegressor,Test,76,59.50585083
C1,RandomForestRegressor,Test,57,72.43662867
C1,RandomForestRegressor,Test,307,180.3740268
C1,RandomForestRegressor,Test,46,59.09007567
C1,RandomForestRegressor,Test,447,2.1075785
C1,RandomForestRegressor,Test,481,0.208987
C1,RandomForestRegressor,Test,597,10.60617583
C1,RandomForestRegressor,Test,520,0.908352833
C1,RandomForestRegressor,Test,148,7.480186792
C1,RandomForestRegressor,Test,412,2.013584667
C1,RandomForestRegressor,Test,246,14.65214467
C1,RandomForestRegressor,Test,255,21.62836767
C1,RandomForestRegressor,Test,575,172.2476287
C1,RandomForestRegressor,Test,114,21.75860283
C1,RandomForestRegressor,Test,441,1.233227833
C1,RandomForestRegressor,Test,405,256.643443
C1,RandomForestRegressor,Test,278,16.97418017
C1,RandomForestRegressor,Test,430,0.1209065
C1,RandomForestRegressor,Test,490,0.0673405
C1,RandomForestRegressor,Test,608,185.5866547
C1,RandomForestRegressor,Test,199,46.74980008
C1,RandomForestRegressor,Test,353,10.27777333
C1,RandomForestRegressor,Test,673,7.014714667
C1,RandomForestRegressor,Test,135,4.662408108
C1,RandomForestRegressor,Test,130,16.08546725
C1,RandomForestRegressor,Test,147,7.445238833
C1,RandomForestRegressor,Test,340,2.888838922
C1,RandomForestRegressor,Test,493,0.198528
C1,RandomForestRegressor,Test,521,1.077316167
C1,RandomForestRegressor,Test,435,0.711231667
C1,RandomForestRegressor,Test,38,167.6392154
C1,RandomForestRegressor,Test,571,119.2921972
C1,RandomForestRegressor,Test,256,20.77552
C1,RandomForestRegressor,Test,496,0.6655865
C1,RandomForestRegressor,Test,601,17.35308167
C1,RandomForestRegressor,Test,173,9.093302167
C1,RandomForestRegressor,Test,212,15.15281748
C1,RandomForestRegressor,Test,311,151.5601313
C1,RandomForestRegressor,Test,249,30.18693333
C1,RandomForestRegressor,Test,131,18.90622002
C1,RandomForestRegressor,Test,647,25.22665517
C1,RandomForestRegressor,Test,579,189.059028
C1,RandomForestRegressor,Test,239,6.815208501
C1,RandomForestRegressor,Test,171,7.005674833
C1,RandomForestRegressor,Test,244,17.59904533
C1,RandomForestRegressor,Test,334,8.417956011
C1,RandomForestRegressor,Test,89,20.44697154
C1,RandomForestRegressor,Test,137,3.695571719
C1,RandomForestRegressor,Test,107,16.05162983
C1,RandomForestRegressor,Test,376,126.4582638
C1,RandomForestRegressor,Test,91,20.68661689
C1,RandomForestRegressor,Test,25,181.720043
C1,RandomForestRegressor,Test,319,9.551894222
C1,RandomForestRegressor,Test,72,20.13989133
C1,RandomForestRegressor,Test,164,2.403819
C1,RandomForestRegressor,Test,49,94.17078817
C1,RandomForestRegressor,Test,395,150.4633295
C1,RandomForestRegressor,Test,650,150.370564
C1,RandomForestRegressor,Test,149,7.699330958
C1,RandomForestRegressor,Test,242,21.532136
C1,RandomForestRegressor,Test,429,4.042859
C1,RandomForestRegressor,Test,166,2.8400765
C1,RandomForestRegressor,Test,515,0.172928833
C1,RandomForestRegressor,Test,271,13.39201217
C1,RandomForestRegressor,Test,292,243.8683333
C1,RandomForestRegressor,Test,491,0.070655333
C1,RandomForestRegressor,Test,100,31.43803372
C1,RandomForestRegressor,Test,39,175.489008
C1,RandomForestRegressor,Test,145,7.440664167
C1,RandomForestRegressor,Test,549,2.724862
C1,RandomForestRegressor,Test,227,131.3960368
C1,RandomForestRegressor,Test,615,35.49445744
C1,RandomForestRegressor,Test,502,0.226552
C1,RandomForestRegressor,Test,420,0.6668705
C1,RandomForestRegressor,Test,476,2.487094
C1,RandomForestRegressor,Test,372,164.6100693
C1,RandomForestRegressor,Test,151,7.859528842
C1,RandomForestRegressor,Test,68,59.1895975
C1,RandomForestRegressor,Test,556,27.59545
C1,SVR_RBF,Train,424,3.347457833
C1,SVR_RBF,Train,146,7.349775209
C1,SVR_RBF,Train,93,11.23331799
C1,SVR_RBF,Train,323,9.492409916
C1,SVR_RBF,Train,539,0.26706366
C1,SVR_RBF,Train,99,11.09846137
C1,SVR_RBF,Train,92,5.783683792
C1,SVR_RBF,Train,28,139.3959511
C1,SVR_RBF,Train,258,38.80242785
C1,SVR_RBF,Train,632,154.4144659
C1,SVR_RBF,Train,366,160.8255437
C1,SVR_RBF,Train,150,7.550012762
C1,SVR_RBF,Train,572,117.8677033
C1,SVR_RBF,Train,638,208.6974252
C1,SVR_RBF,Train,421,2.000156477
C1,SVR_RBF,Train,27,148.9654202
C1,SVR_RBF,Train,50,93.18760504
C1,SVR_RBF,Train,286,18.90660336
C1,SVR_RBF,Train,213,45.04380709
C1,SVR_RBF,Train,445,1.339399327
C1,SVR_RBF,Train,252,29.23278435
C1,SVR_RBF,Train,85,14.05490627
C1,SVR_RBF,Train,461,0.694978271
C1,SVR_RBF,Train,455,-0.088479487
C1,SVR_RBF,Train,375,137.545822
C1,SVR_RBF,Train,210,90.18400168
C1,SVR_RBF,Train,290,11.99951635
C1,SVR_RBF,Train,15,186.0443501
C1,SVR_RBF,Train,535,2.145250709
C1,SVR_RBF,Train,596,4.703961715
C1,SVR_RBF,Train,514,0.159625946
C1,SVR_RBF,Train,651,179.2231591
C1,SVR_RBF,Train,62,54.60502306
C1,SVR_RBF,Train,58,71.04499344
C1,SVR_RBF,Train,78,62.39767922
C1,SVR_RBF,Train,274,18.87414075
C1,SVR_RBF,Train,418,1.709476573
C1,SVR_RBF,Train,522,1.485516149
C1,SVR_RBF,Train,516,0.244661173
C1,SVR_RBF,Train,633,161.6371973
C1,SVR_RBF,Train,656,10.80277847
C1,SVR_RBF,Train,431,0.043526961
C1,SVR_RBF,Train,51,37.27851049
C1,SVR_RBF,Train,497,0.765645579
C1,SVR_RBF,Train,425,3.964473688
C1,SVR_RBF,Train,331,8.799987699
C1,SVR_RBF,Train,413,2.400402087
C1,SVR_RBF,Train,109,29.01990649
C1,SVR_RBF,Train,42,182.8277078
C1,SVR_RBF,Train,75,54.85347712
C1,SVR_RBF,Train,432,0.079203023
C1,SVR_RBF,Train,626,119.6350924
C1,SVR_RBF,Train,480,0.185230103
C1,SVR_RBF,Train,222,58.30433369
C1,SVR_RBF,Train,442,1.089597475
C1,SVR_RBF,Train,460,0.56516172
C1,SVR_RBF,Train,21,105.9924004
C1,SVR_RBF,Train,55,75.63203235
C1,SVR_RBF,Train,291,236.8083664
C1,SVR_RBF,Train,217,65.24641298
C1,SVR_RBF,Train,392,258.2139937
C1,SVR_RBF,Train,544,1.950762317
C1,SVR_RBF,Train,203,128.9588716
C1,SVR_RBF,Train,305,202.1549535
C1,SVR_RBF,Train,664,8.173089499
C1,SVR_RBF,Train,558,18.21785415
C1,SVR_RBF,Train,113,1.100287343
C1,SVR_RBF,Train,188,32.8991559
C1,SVR_RBF,Train,220,56.41745111
C1,SVR_RBF,Train,80,68.76475489
C1,SVR_RBF,Train,383,50.97600082
C1,SVR_RBF,Train,41,185.7352021
C1,SVR_RBF,Train,654,10.0645189
C1,SVR_RBF,Train,548,3.272254119
C1,SVR_RBF,Train,484,0.492243377
C1,SVR_RBF,Train,17,191.14851
C1,SVR_RBF,Train,123,6.198751499
C1,SVR_RBF,Train,132,10.90156587
C1,SVR_RBF,Train,341,4.526329742
C1,SVR_RBF,Train,511,0.706039092
C1,SVR_RBF,Train,482,0.263847254
C1,SVR_RBF,Train,48,96.0823356
C1,SVR_RBF,Train,349,8.890413202
C1,SVR_RBF,Train,494,0.19053758
C1,SVR_RBF,Train,304,198.9000322
C1,SVR_RBF,Train,525,1.42793895
C1,SVR_RBF,Train,308,187.1003728
C1,SVR_RBF,Train,4,116.4204682
C1,SVR_RBF,Train,437,0.894621864
C1,SVR_RBF,Train,531,0.858232323
C1,SVR_RBF,Train,165,2.254059304
C1,SVR_RBF,Train,474,2.878438501
C1,SVR_RBF,Train,409,1.04806023
C1,SVR_RBF,Train,627,126.7968259
C1,SVR_RBF,Train,567,114.7321389
C1,SVR_RBF,Train,280,23.43959837
C1,SVR_RBF,Train,82,74.08509556
C1,SVR_RBF,Train,605,58.38077026
C1,SVR_RBF,Train,350,9.154516879
C1,SVR_RBF,Train,470,1.631458225
C1,SVR_RBF,Train,446,1.579836503
C1,SVR_RBF,Train,541,0.508545103
C1,SVR_RBF,Train,96,13.0827093
C1,SVR_RBF,Train,444,1.215447333
C1,SVR_RBF,Train,154,70.22537539
C1,SVR_RBF,Train,582,194.5430666
C1,SVR_RBF,Train,140,7.31056655
C1,SVR_RBF,Train,125,6.947819708
C1,SVR_RBF,Train,60,39.85434139
C1,SVR_RBF,Train,52,44.14861559
C1,SVR_RBF,Train,560,19.26992454
C1,SVR_RBF,Train,225,74.34925976
C1,SVR_RBF,Train,287,17.86126084
C1,SVR_RBF,Train,403,232.6273089
C1,SVR_RBF,Train,158,71.1071941
C1,SVR_RBF,Train,389,58.75775218
C1,SVR_RBF,Train,250,34.69317326
C1,SVR_RBF,Train,361,7.864032143
C1,SVR_RBF,Train,234,19.90386822
C1,SVR_RBF,Train,457,0.019436002
C1,SVR_RBF,Train,66,62.0567362
C1,SVR_RBF,Train,523,1.391614352
C1,SVR_RBF,Train,639,-5.011980861
C1,SVR_RBF,Train,390,233.7373526
C1,SVR_RBF,Train,369,108.0752223
C1,SVR_RBF,Train,360,9.574765499
C1,SVR_RBF,Train,215,48.39767492
C1,SVR_RBF,Train,98,11.71185414
C1,SVR_RBF,Train,207,37.5000733
C1,SVR_RBF,Train,464,0.168940704
C1,SVR_RBF,Train,208,43.38702973
C1,SVR_RBF,Train,538,0.186029164
C1,SVR_RBF,Train,276,16.11405457
C1,SVR_RBF,Train,264,28.09987095
C1,SVR_RBF,Train,214,46.16057033
C1,SVR_RBF,Train,169,6.704551554
C1,SVR_RBF,Train,668,12.02234178
C1,SVR_RBF,Train,284,20.1290425
C1,SVR_RBF,Train,168,3.341252302
C1,SVR_RBF,Train,293,248.9003479
C1,SVR_RBF,Train,448,2.388855896
C1,SVR_RBF,Train,599,56.38105945
C1,SVR_RBF,Train,232,32.81741404
C1,SVR_RBF,Train,559,18.74236339
C1,SVR_RBF,Train,593,4.260249637
C1,SVR_RBF,Train,373,182.4884282
C1,SVR_RBF,Train,411,1.632573118
C1,SVR_RBF,Train,667,10.82271704
C1,SVR_RBF,Train,64,65.05739537
C1,SVR_RBF,Train,126,7.844941145
C1,SVR_RBF,Train,170,7.113373499
C1,SVR_RBF,Train,156,70.46743134
C1,SVR_RBF,Train,32,108.9371277
C1,SVR_RBF,Train,554,24.25170715
C1,SVR_RBF,Train,310,159.9003595
C1,SVR_RBF,Train,555,24.6524862
C1,SVR_RBF,Train,566,114.079931
C1,SVR_RBF,Train,9,198.0855556
C1,SVR_RBF,Train,648,67.86072221
C1,SVR_RBF,Train,610,189.8350256
C1,SVR_RBF,Train,139,7.308656445
C1,SVR_RBF,Train,306,202.2207301
C1,SVR_RBF,Train,428,4.461498544
C1,SVR_RBF,Train,551,23.04860863
C1,SVR_RBF,Train,53,57.2738187
C1,SVR_RBF,Train,393,219.8719485
C1,SVR_RBF,Train,338,0.287111609
C1,SVR_RBF,Train,595,4.553753019
C1,SVR_RBF,Train,381,203.1465356
C1,SVR_RBF,Train,607,188.373308
C1,SVR_RBF,Train,71,45.65033536
C1,SVR_RBF,Train,320,9.499842974
C1,SVR_RBF,Train,313,109.9000882
C1,SVR_RBF,Train,451,2.884163478
C1,SVR_RBF,Train,530,0.427394715
C1,SVR_RBF,Train,162,1.811973953
C1,SVR_RBF,Train,144,7.320701024
C1,SVR_RBF,Train,65,64.4072355
C1,SVR_RBF,Train,513,0.99113979
C1,SVR_RBF,Train,590,3.837960236
C1,SVR_RBF,Train,167,2.69684615
C1,SVR_RBF,Train,153,6.94745246
C1,SVR_RBF,Train,67,58.51656608
C1,SVR_RBF,Train,10,184.4270632
C1,SVR_RBF,Train,576,154.0087873
C1,SVR_RBF,Train,422,2.288604132
C1,SVR_RBF,Train,309,165.5735314
C1,SVR_RBF,Train,348,8.798522089
C1,SVR_RBF,Train,563,20.86945483
C1,SVR_RBF,Train,653,192.6026655
C1,SVR_RBF,Train,585,196.7344801
C1,SVR_RBF,Train,471,2.066219865
C1,SVR_RBF,Train,180,14.52739836
C1,SVR_RBF,Train,611,190.2868592
C1,SVR_RBF,Train,103,15.52263365
C1,SVR_RBF,Train,472,2.41577432
C1,SVR_RBF,Train,467,1.196951995
C1,SVR_RBF,Train,54,69.73074209
C1,SVR_RBF,Train,506,0.281434561
C1,SVR_RBF,Train,175,17.15293445
C1,SVR_RBF,Train,469,1.388168451
C1,SVR_RBF,Train,594,4.405833875
C1,SVR_RBF,Train,606,187.8511063
C1,SVR_RBF,Train,136,2.512131025
C1,SVR_RBF,Train,500,0.713084699
C1,SVR_RBF,Train,528,0.083982857
C1,SVR_RBF,Train,356,10.82259162
C1,SVR_RBF,Train,101,10.84994749
C1,SVR_RBF,Train,176,10.33744382
C1,SVR_RBF,Train,407,0.8984179
C1,SVR_RBF,Train,508,0.630778505
C1,SVR_RBF,Train,277,17.07135552
C1,SVR_RBF,Train,439,0.712183859
C1,SVR_RBF,Train,316,9.214452368
C1,SVR_RBF,Train,486,0.693550264
C1,SVR_RBF,Train,110,14.18704014
C1,SVR_RBF,Train,44,42.75097353
C1,SVR_RBF,Train,452,2.613798941
C1,SVR_RBF,Train,241,33.67353253
C1,SVR_RBF,Train,195,112.947929
C1,SVR_RBF,Train,182,39.01446732
C1,SVR_RBF,Train,351,9.320495496
C1,SVR_RBF,Train,385,266.5502635
C1,SVR_RBF,Train,296,194.2082731
C1,SVR_RBF,Train,478,0.162337368
C1,SVR_RBF,Train,399,206.3592967
C1,SVR_RBF,Train,155,70.30618832
C1,SVR_RBF,Train,299,141.9920152
C1,SVR_RBF,Train,56,76.83561143
C1,SVR_RBF,Train,11,118.3515039
C1,SVR_RBF,Train,178,27.92778359
C1,SVR_RBF,Train,603,57.72741053
C1,SVR_RBF,Train,663,7.912995699
C1,SVR_RBF,Train,5,129.6504769
C1,SVR_RBF,Train,263,28.72437451
C1,SVR_RBF,Train,300,122.4781758
C1,SVR_RBF,Train,669,5.454740103
C1,SVR_RBF,Train,315,93.71016801
C1,SVR_RBF,Train,518,0.495192354
C1,SVR_RBF,Train,216,54.00634133
C1,SVR_RBF,Train,22,115.0074051
C1,SVR_RBF,Train,397,200.3599421
C1,SVR_RBF,Train,609,189.3654041
C1,SVR_RBF,Train,121,13.24078689
C1,SVR_RBF,Train,628,133.6603027
C1,SVR_RBF,Train,177,15.9993194
C1,SVR_RBF,Train,61,45.23368505
C1,SVR_RBF,Train,501,0.978619223
C1,SVR_RBF,Train,243,28.43448145
C1,SVR_RBF,Train,260,33.66259178
C1,SVR_RBF,Train,504,0.128038925
C1,SVR_RBF,Train,649,164.1170624
C1,SVR_RBF,Train,127,9.832010522
C1,SVR_RBF,Train,510,0.839672935
C1,SVR_RBF,Train,69,89.90050966
C1,SVR_RBF,Train,303,193.1943098
C1,SVR_RBF,Train,285,19.54909074
C1,SVR_RBF,Train,194,75.50726745
C1,SVR_RBF,Train,415,2.787494165
C1,SVR_RBF,Train,253,27.11820132
C1,SVR_RBF,Train,507,0.471724194
C1,SVR_RBF,Train,197,30.11513413
C1,SVR_RBF,Train,84,6.983794056
C1,SVR_RBF,Train,495,0.380608367
C1,SVR_RBF,Train,540,0.34787184
C1,SVR_RBF,Train,337,-0.667572998
C1,SVR_RBF,Train,406,0.848796644
C1,SVR_RBF,Train,161,72.51465331
C1,SVR_RBF,Train,6,161.3612803
C1,SVR_RBF,Train,624,104.664289
C1,SVR_RBF,Train,382,128.9809372
C1,SVR_RBF,Train,569,116.0120074
C1,SVR_RBF,Train,172,8.813473685
C1,SVR_RBF,Train,660,18.99031543
C1,SVR_RBF,Train,666,9.436601134
C1,SVR_RBF,Train,488,0.587737657
C1,SVR_RBF,Train,191,36.37286194
C1,SVR_RBF,Train,379,255.9610598
C1,SVR_RBF,Train,545,2.583692556
C1,SVR_RBF,Train,218,98.19392985
C1,SVR_RBF,Train,416,2.664658481
C1,SVR_RBF,Train,288,16.22621285
C1,SVR_RBF,Train,187,67.00662909
C1,SVR_RBF,Train,163,1.904792498
C1,SVR_RBF,Train,543,1.421007362
C1,SVR_RBF,Train,124,6.524656111
C1,SVR_RBF,Train,463,0.352842259
C1,SVR_RBF,Train,157,70.62815914
C1,SVR_RBF,Train,236,-0.100246133
C1,SVR_RBF,Train,129,14.54356095
C1,SVR_RBF,Train,134,4.896872882
C1,SVR_RBF,Train,570,116.6392993
C1,SVR_RBF,Train,616,28.37552547
C1,SVR_RBF,Train,634,177.2755486
C1,SVR_RBF,Train,13,134.3342693
C1,SVR_RBF,Train,245,25.8324025
C1,SVR_RBF,Train,347,15.43438927
C1,SVR_RBF,Train,7,187.7998614
C1,SVR_RBF,Train,332,8.499538589
C1,SVR_RBF,Train,196,29.03930594
C1,SVR_RBF,Train,330,9.103875568
C1,SVR_RBF,Train,365,3.593338587
C1,SVR_RBF,Train,433,0.149648347
C1,SVR_RBF,Train,489,0.958281421
C1,SVR_RBF,Train,363,5.13984171
C1,SVR_RBF,Train,70,74.080829
C1,SVR_RBF,Train,499,0.847087838
C1,SVR_RBF,Train,36,153.9638014
C1,SVR_RBF,Train,211,140.4675551
C1,SVR_RBF,Train,118,13.65326611
C1,SVR_RBF,Train,619,17.67182967
C1,SVR_RBF,Train,179,47.60375035
C1,SVR_RBF,Train,573,118.4684684
C1,SVR_RBF,Train,86,17.89237977
C1,SVR_RBF,Train,661,13.0298169
C1,SVR_RBF,Train,79,65.40259349
C1,SVR_RBF,Train,143,7.316264322
C1,SVR_RBF,Train,524,1.178696313
C1,SVR_RBF,Train,380,247.0134923
C1,SVR_RBF,Train,423,2.843568309
C1,SVR_RBF,Train,357,15.38803379
C1,SVR_RBF,Train,184,19.98307833
C1,SVR_RBF,Train,352,9.5535649
C1,SVR_RBF,Train,492,0.051242471
C1,SVR_RBF,Train,152,7.314263132
C1,SVR_RBF,Train,73,2.10023679
C1,SVR_RBF,Train,289,14.1000115
C1,SVR_RBF,Train,16,194.5478101
C1,SVR_RBF,Train,273,16.45044057
C1,SVR_RBF,Train,542,0.824352069
C1,SVR_RBF,Train,487,0.649049299
C1,SVR_RBF,Train,629,130.6540274
C1,SVR_RBF,Train,261,31.63633815
C1,SVR_RBF,Train,122,14.18704014
C1,SVR_RBF,Train,335,-1.139601728
C1,SVR_RBF,Train,417,2.881196976
C1,SVR_RBF,Train,578,154.9835864
C1,SVR_RBF,Train,587,198.1066423
C1,SVR_RBF,Train,414,2.668711838
C1,SVR_RBF,Train,251,31.07799834
C1,SVR_RBF,Train,662,9.320187828
C1,SVR_RBF,Train,235,9.156445119
C1,SVR_RBF,Train,374,169.0672108
C1,SVR_RBF,Train,326,8.499854142
C1,SVR_RBF,Train,281,26.97355801
C1,SVR_RBF,Train,620,24.93153635
C1,SVR_RBF,Train,90,20.20884902
C1,SVR_RBF,Train,419,1.782131506
C1,SVR_RBF,Train,453,2.83227278
C1,SVR_RBF,Train,592,4.117045689
C1,SVR_RBF,Train,479,0.173526169
C1,SVR_RBF,Train,562,20.33361715
C1,SVR_RBF,Train,618,39.89730803
C1,SVR_RBF,Train,133,6.947819708
C1,SVR_RBF,Train,483,0.37983033
C1,SVR_RBF,Train,391,261.1554895
C1,SVR_RBF,Train,18,180.8351013
C1,SVR_RBF,Train,396,198.787965
C1,SVR_RBF,Train,355,10.3113337
C1,SVR_RBF,Train,636,193.9559089
C1,SVR_RBF,Train,547,3.290478544
C1,SVR_RBF,Train,204,32.81741404
C1,SVR_RBF,Train,468,1.261412415
C1,SVR_RBF,Train,561,19.80039136
C1,SVR_RBF,Train,183,65.44542218
C1,SVR_RBF,Train,159,71.5813878
C1,SVR_RBF,Train,117,13.80271982
C1,SVR_RBF,Train,394,147.7857042
C1,SVR_RBF,Train,527,0.02593291
C1,SVR_RBF,Train,371,7.491203636
C1,SVR_RBF,Train,333,8.300319799
C1,SVR_RBF,Train,45,62.22994118
C1,SVR_RBF,Train,327,8.819769057
C1,SVR_RBF,Train,536,2.188082859
C1,SVR_RBF,Train,671,5.379104392
C1,SVR_RBF,Train,623,47.17549137
C1,SVR_RBF,Train,221,57.36060172
C1,SVR_RBF,Train,512,0.585758571
C1,SVR_RBF,Train,206,35.15523525
C1,SVR_RBF,Train,612,190.7207859
C1,SVR_RBF,Train,466,1.131849106
C1,SVR_RBF,Train,346,13.11971755
C1,SVR_RBF,Train,233,28.79194249
C1,SVR_RBF,Train,532,1.238907156
C1,SVR_RBF,Train,370,57.26076142
C1,SVR_RBF,Train,475,2.641366135
C1,SVR_RBF,Train,87,19.65782612
C1,SVR_RBF,Train,534,1.970799323
C1,SVR_RBF,Train,302,102.795602
C1,SVR_RBF,Train,665,8.687211449
C1,SVR_RBF,Train,314,101.832434
C1,SVR_RBF,Train,219,144.7178581
C1,SVR_RBF,Train,537,2.711920176
C1,SVR_RBF,Train,142,7.312470149
